cve_id,package,status,fixed_version,internal_status
CVE-2024-35949,linux,not_applicable,1,code_not_in_use
CVE-2024-35951,linux,not_applicable,1,code_not_in_use
CVE-2024-35961,linux,not_applicable,1,code_not_in_use
CVE-2024-35974,linux,not_applicable,1,code_not_in_use
CVE-2024-36013,linux,not_applicable,1,code_not_in_use
CVE-2024-36022,linux,not_applicable,1,code_not_in_use
CVE-2024-36024,linux,not_applicable,1,code_not_in_use
CVE-2024-36357,linux,not_applicable,1,code_not_in_use
CVE-2024-36881,linux,not_applicable,1,code_not_in_use
CVE-2024-36903,linux,not_applicable,1,code_not_in_use
CVE-2024-36907,linux,not_applicable,1,code_not_in_use
CVE-2024-36908,linux,not_applicable,1,code_not_in_use
CVE-2024-36911,linux,not_applicable,1,code_not_in_use
CVE-2024-36913,linux,not_applicable,1,code_not_in_use
CVE-2024-36921,linux,not_applicable,1,code_not_in_use
CVE-2024-36922,linux,not_applicable,1,code_not_in_use
CVE-2024-36927,linux,not_applicable,1,code_not_in_use
CVE-2024-36949,linux,not_applicable,1,code_not_in_use
CVE-2024-36951,linux,not_applicable,1,code_not_in_use
CVE-2024-36968,linux,not_applicable,1,code_not_in_use
CVE-2024-38541,linux,not_applicable,1,code_not_in_use
CVE-2024-38557,linux,not_applicable,1,code_not_in_use
CVE-2024-38564,linux,not_applicable,1,code_not_in_use
CVE-2024-38570,linux,not_applicable,1,code_not_in_use
CVE-2024-38594,linux,not_applicable,1,code_not_in_use
CVE-2024-38608,linux,not_applicable,1,code_not_in_use
CVE-2024-38611,linux,not_applicable,1,code_not_in_use
CVE-2024-38620,linux,not_applicable,1,code_not_in_use
CVE-2024-38622,linux,not_applicable,1,code_not_in_use
CVE-2024-38625,linux,not_applicable,1,code_not_in_use
CVE-2024-38630,linux,not_applicable,1,code_not_in_use
CVE-2025-37980,linux,not_applicable,1,code_not_in_use
CVE-2024-39479,linux,not_applicable,1,code_not_in_use
CVE-2024-39508,linux,not_applicable,1,code_not_in_use
CVE-2024-40918,linux,not_applicable,1,code_not_in_use
CVE-2024-40965,linux,not_applicable,1,code_not_in_use
CVE-2024-40969,linux,not_applicable,1,code_not_in_use
CVE-2024-40973,linux,not_applicable,1,code_not_in_use
CVE-2024-40975,linux,not_applicable,1,code_not_in_use
CVE-2024-40998,linux,not_applicable,1,code_not_in_use
CVE-2024-40999,linux,not_applicable,1,code_not_in_use
CVE-2024-41008,linux,not_applicable,1,code_not_in_use
CVE-2024-41013,linux,not_applicable,1,code_not_in_use
CVE-2024-41023,linux,not_applicable,1,code_not_in_use
CVE-2024-41031,linux,not_applicable,1,code_not_in_use
CVE-2024-41045,linux,not_applicable,1,code_not_in_use
CVE-2024-41067,linux,not_applicable,1,code_not_in_use
CVE-2024-41082,linux,not_applicable,1,code_not_in_use
CVE-2024-41935,linux,not_applicable,1,code_not_in_use
CVE-2024-42067,linux,not_applicable,1,code_not_in_use
CVE-2024-42079,linux,not_applicable,1,code_not_in_use
CVE-2024-42107,linux,not_applicable,1,code_not_in_use
CVE-2024-42118,linux,not_applicable,1,code_not_in_use
CVE-2024-42123,linux,not_applicable,1,code_not_in_use
CVE-2024-42125,linux,not_applicable,1,code_not_in_use
CVE-2024-42128,linux,not_applicable,1,code_not_in_use
CVE-2024-42129,linux,not_applicable,1,code_not_in_use
CVE-2024-42135,linux,not_applicable,1,code_not_in_use
CVE-2024-42139,linux,not_applicable,1,code_not_in_use
CVE-2024-42155,linux,not_applicable,1,code_not_in_use
CVE-2024-42156,linux,not_applicable,1,code_not_in_use
CVE-2024-42158,linux,not_applicable,1,code_not_in_use
CVE-2024-42162,linux,not_applicable,1,code_not_in_use
CVE-2024-42239,linux,not_applicable,1,code_not_in_use
CVE-2024-42241,linux,not_applicable,1,code_not_in_use
CVE-2024-42243,linux,not_applicable,1,code_not_in_use
CVE-2024-42279,linux,not_applicable,1,code_not_in_use
CVE-2024-42317,linux,not_applicable,1,code_not_in_use
CVE-2024-43819,linux,not_applicable,1,code_not_in_use
CVE-2024-43824,linux,not_applicable,1,code_not_in_use
CVE-2024-43831,linux,not_applicable,1,code_not_in_use
CVE-2024-43840,linux,not_applicable,1,code_not_in_use
CVE-2024-43850,linux,not_applicable,1,code_not_in_use
CVE-2024-43872,linux,not_applicable,1,code_not_in_use
CVE-2024-43886,linux,not_applicable,1,code_not_in_use
CVE-2024-43899,linux,not_applicable,1,code_not_in_use
CVE-2024-43901,linux,not_applicable,1,code_not_in_use
CVE-2024-43913,linux,not_applicable,1,code_not_in_use
CVE-2024-44941,linux,not_applicable,1,code_not_in_use
CVE-2024-44942,linux,not_applicable,1,code_not_in_use
CVE-2024-44951,linux,not_applicable,1,code_not_in_use
CVE-2024-44955,linux,not_applicable,1,code_not_in_use
CVE-2024-44957,linux,not_applicable,1,code_not_in_use
CVE-2024-44961,linux,not_applicable,1,code_not_in_use
CVE-2024-44963,linux,not_applicable,1,code_not_in_use
CVE-2024-44972,linux,not_applicable,1,code_not_in_use
CVE-2024-45015,linux,not_applicable,1,code_not_in_use
CVE-2024-46678,linux,not_applicable,1,code_not_in_use
CVE-2024-46681,linux,not_applicable,1,code_not_in_use
CVE-2024-46698,linux,not_applicable,1,code_not_in_use
CVE-2024-46727,linux,not_applicable,1,code_not_in_use
CVE-2024-46728,linux,not_applicable,1,code_not_in_use
CVE-2024-46729,linux,not_applicable,1,code_not_in_use
CVE-2024-46730,linux,not_applicable,1,code_not_in_use
CVE-2024-46733,linux,not_applicable,1,code_not_in_use
CVE-2024-46742,linux,not_applicable,1,code_not_in_use
CVE-2024-46748,linux,not_applicable,1,code_not_in_use
CVE-2024-46751,linux,not_applicable,1,code_not_in_use
CVE-2024-46753,linux,not_applicable,1,code_not_in_use
CVE-2024-46754,linux,not_applicable,1,code_not_in_use
CVE-2024-46760,linux,not_applicable,1,code_not_in_use
CVE-2024-46762,linux,not_applicable,1,code_not_in_use
CVE-2024-46765,linux,not_applicable,1,code_not_in_use
CVE-2024-46772,linux,not_applicable,1,code_not_in_use
CVE-2024-46774,linux,not_applicable,1,code_not_in_use
CVE-2024-46775,linux,not_applicable,1,code_not_in_use
CVE-2024-46776,linux,not_applicable,1,code_not_in_use
CVE-2024-46786,linux,not_applicable,1,code_not_in_use
CVE-2024-46787,linux,not_applicable,1,code_not_in_use
CVE-2024-46803,linux,not_applicable,1,code_not_in_use
CVE-2024-46806,linux,not_applicable,1,code_not_in_use
CVE-2024-46808,linux,not_applicable,1,code_not_in_use
CVE-2024-46811,linux,not_applicable,1,code_not_in_use
CVE-2024-46813,linux,not_applicable,1,code_not_in_use
CVE-2024-46816,linux,not_applicable,1,code_not_in_use
CVE-2024-46823,linux,not_applicable,1,code_not_in_use
CVE-2024-46825,linux,not_applicable,1,code_not_in_use
CVE-2024-46834,linux,not_applicable,1,code_not_in_use
CVE-2024-46842,linux,not_applicable,1,code_not_in_use
CVE-2024-46843,linux,not_applicable,1,code_not_in_use
CVE-2024-46860,linux,not_applicable,1,code_not_in_use
CVE-2024-46870,linux,not_applicable,1,code_not_in_use
CVE-2024-47141,linux,not_applicable,1,code_not_in_use
CVE-2024-47658,linux,not_applicable,1,code_not_in_use
CVE-2024-47661,linux,not_applicable,1,code_not_in_use
CVE-2024-47662,linux,not_applicable,1,code_not_in_use
CVE-2024-47664,linux,not_applicable,1,code_not_in_use
CVE-2024-47666,linux,not_applicable,1,code_not_in_use
CVE-2024-47691,linux,not_applicable,1,code_not_in_use
CVE-2024-47703,linux,not_applicable,1,code_not_in_use
CVE-2024-47704,linux,not_applicable,1,code_not_in_use
CVE-2024-47736,linux,not_applicable,1,code_not_in_use
CVE-2024-47752,linux,not_applicable,1,code_not_in_use
CVE-2024-47753,linux,not_applicable,1,code_not_in_use
CVE-2024-47754,linux,not_applicable,1,code_not_in_use
CVE-2024-47794,linux,not_applicable,1,code_not_in_use
CVE-2024-47809,linux,not_applicable,1,code_not_in_use
CVE-2024-48875,linux,not_applicable,1,code_not_in_use
CVE-2024-49568,linux,not_applicable,1,code_not_in_use
CVE-2024-49569,linux,not_applicable,1,code_not_in_use
CVE-2024-49893,linux,not_applicable,1,code_not_in_use
CVE-2024-49901,linux,not_applicable,1,code_not_in_use
CVE-2024-49906,linux,not_applicable,1,code_not_in_use
CVE-2024-49908,linux,not_applicable,1,code_not_in_use
CVE-2024-49910,linux,not_applicable,1,code_not_in_use
CVE-2024-49914,linux,not_applicable,1,code_not_in_use
CVE-2024-49916,linux,not_applicable,1,code_not_in_use
CVE-2024-49918,linux,not_applicable,1,code_not_in_use
CVE-2024-49919,linux,not_applicable,1,code_not_in_use
CVE-2024-49920,linux,not_applicable,1,code_not_in_use
CVE-2024-49921,linux,not_applicable,1,code_not_in_use
CVE-2024-49922,linux,not_applicable,1,code_not_in_use
CVE-2024-49923,linux,not_applicable,1,code_not_in_use
CVE-2024-49926,linux,not_applicable,1,code_not_in_use
CVE-2024-49928,linux,not_applicable,1,code_not_in_use
CVE-2024-49932,linux,not_applicable,1,code_not_in_use
CVE-2024-49940,linux,not_applicable,1,code_not_in_use
CVE-2024-49945,linux,not_applicable,1,code_not_in_use
CVE-2024-49968,linux,not_applicable,1,code_not_in_use
CVE-2024-49970,linux,not_applicable,1,code_not_in_use
CVE-2024-49972,linux,not_applicable,1,code_not_in_use
CVE-2024-49987,linux,not_applicable,1,code_not_in_use
CVE-2024-49988,linux,not_applicable,1,code_not_in_use
CVE-2024-49998,linux,not_applicable,1,code_not_in_use
CVE-2024-50009,linux,not_applicable,1,code_not_in_use
CVE-2024-50017,linux,not_applicable,1,code_not_in_use
CVE-2024-50028,linux,not_applicable,1,code_not_in_use
CVE-2024-50029,linux,not_applicable,1,code_not_in_use
CVE-2024-50032,linux,not_applicable,1,code_not_in_use
CVE-2024-50056,linux,not_applicable,1,code_not_in_use
CVE-2024-50057,linux,not_applicable,1,code_not_in_use
CVE-2024-50063,linux,not_applicable,1,code_not_in_use
CVE-2024-50111,linux,not_applicable,1,code_not_in_use
CVE-2024-50112,linux,not_applicable,1,code_not_in_use
CVE-2024-50135,linux,not_applicable,1,code_not_in_use
CVE-2024-50166,linux,not_applicable,1,code_not_in_use
CVE-2024-50211,linux,not_applicable,1,code_not_in_use
CVE-2024-50217,linux,not_applicable,1,code_not_in_use
CVE-2024-50226,linux,not_applicable,1,code_not_in_use
CVE-2024-50246,linux,not_applicable,1,code_not_in_use
CVE-2024-50277,linux,not_applicable,1,code_not_in_use
CVE-2024-50285,linux,not_applicable,1,code_not_in_use
CVE-2024-50289,linux,not_applicable,1,code_not_in_use
CVE-2024-50298,linux,not_applicable,1,code_not_in_use
CVE-2024-52559,linux,not_applicable,1,code_not_in_use
CVE-2024-52560,linux,not_applicable,1,code_not_in_use
CVE-2024-53050,linux,not_applicable,1,code_not_in_use
CVE-2024-53051,linux,not_applicable,1,code_not_in_use
CVE-2024-53056,linux,not_applicable,1,code_not_in_use
CVE-2024-53068,linux,not_applicable,1,code_not_in_use
CVE-2024-53079,linux,not_applicable,1,code_not_in_use
CVE-2024-53085,linux,not_applicable,1,code_not_in_use
CVE-2024-53089,linux,not_applicable,1,code_not_in_use
CVE-2024-53090,linux,not_applicable,1,code_not_in_use
CVE-2024-53091,linux,not_applicable,1,code_not_in_use
CVE-2024-53094,linux,not_applicable,1,code_not_in_use
CVE-2024-53095,linux,not_applicable,1,code_not_in_use
CVE-2024-53108,linux,not_applicable,1,code_not_in_use
CVE-2024-53114,linux,not_applicable,1,code_not_in_use
CVE-2024-53133,linux,not_applicable,1,code_not_in_use
CVE-2024-53134,linux,not_applicable,1,code_not_in_use
CVE-2024-53147,linux,not_applicable,1,code_not_in_use
CVE-2024-53166,linux,not_applicable,1,code_not_in_use
CVE-2024-53168,linux,not_applicable,1,code_not_in_use
CVE-2024-53176,linux,not_applicable,1,code_not_in_use
CVE-2024-53177,linux,not_applicable,1,code_not_in_use
CVE-2024-53178,linux,not_applicable,1,code_not_in_use
CVE-2024-53179,linux,not_applicable,1,code_not_in_use
CVE-2024-53187,linux,not_applicable,1,code_not_in_use
CVE-2024-53195,linux,not_applicable,1,code_not_in_use
CVE-2024-53203,linux,not_applicable,1,code_not_in_use
CVE-2024-53209,linux,not_applicable,1,code_not_in_use
CVE-2024-53216,linux,not_applicable,1,code_not_in_use
CVE-2024-53218,linux,not_applicable,1,code_not_in_use
CVE-2024-53219,linux,not_applicable,1,code_not_in_use
CVE-2024-53221,linux,not_applicable,1,code_not_in_use
CVE-2024-53224,linux,not_applicable,1,code_not_in_use
CVE-2024-53687,linux,not_applicable,1,code_not_in_use
CVE-2024-54456,linux,not_applicable,1,code_not_in_use
CVE-2024-54683,linux,not_applicable,1,code_not_in_use
CVE-2024-56538,linux,not_applicable,1,code_not_in_use
CVE-2024-56544,linux,not_applicable,1,code_not_in_use
CVE-2024-56565,linux,not_applicable,1,code_not_in_use
CVE-2024-56566,linux,not_applicable,1,code_not_in_use
CVE-2024-56583,linux,not_applicable,1,code_not_in_use
CVE-2024-56588,linux,not_applicable,1,code_not_in_use
CVE-2024-56591,linux,not_applicable,1,code_not_in_use
CVE-2024-56592,linux,not_applicable,1,code_not_in_use
CVE-2024-56609,linux,not_applicable,1,code_not_in_use
CVE-2024-56611,linux,not_applicable,1,code_not_in_use
CVE-2024-56641,linux,not_applicable,1,code_not_in_use
CVE-2024-56647,linux,not_applicable,1,code_not_in_use
CVE-2024-56657,linux,not_applicable,1,code_not_in_use
CVE-2024-56692,linux,not_applicable,1,code_not_in_use
CVE-2024-56712,linux,not_applicable,1,code_not_in_use
CVE-2024-56719,linux,not_applicable,1,code_not_in_use
CVE-2024-56729,linux,not_applicable,1,code_not_in_use
CVE-2024-56742,linux,not_applicable,1,code_not_in_use
CVE-2024-56757,linux,not_applicable,1,code_not_in_use
CVE-2024-56758,linux,not_applicable,1,code_not_in_use
CVE-2024-56775,linux,not_applicable,1,code_not_in_use
CVE-2024-56782,linux,not_applicable,1,code_not_in_use
CVE-2024-56784,linux,not_applicable,1,code_not_in_use
CVE-2024-56786,linux,not_applicable,1,code_not_in_use
CVE-2024-57795,linux,not_applicable,1,code_not_in_use
CVE-2024-57804,linux,not_applicable,1,code_not_in_use
CVE-2024-57809,linux,not_applicable,1,code_not_in_use
CVE-2024-57843,linux,not_applicable,1,code_not_in_use
CVE-2024-57852,linux,not_applicable,1,code_not_in_use
CVE-2024-57857,linux,not_applicable,1,code_not_in_use
CVE-2024-57872,linux,not_applicable,1,code_not_in_use
CVE-2024-57875,linux,not_applicable,1,code_not_in_use
CVE-2024-57883,linux,not_applicable,1,code_not_in_use
CVE-2024-57888,linux,not_applicable,1,code_not_in_use
CVE-2024-57895,linux,not_applicable,1,code_not_in_use
CVE-2024-57898,linux,not_applicable,1,code_not_in_use
CVE-2024-57899,linux,not_applicable,1,code_not_in_use
CVE-2024-57900,linux,not_applicable,1,code_not_in_use
CVE-2024-57924,linux,not_applicable,1,code_not_in_use
CVE-2024-57945,linux,not_applicable,1,code_not_in_use
CVE-2024-57950,linux,not_applicable,1,code_not_in_use
CVE-2024-57952,linux,not_applicable,1,code_not_in_use
CVE-2024-57974,linux,not_applicable,1,code_not_in_use
CVE-2024-57975,linux,not_applicable,1,code_not_in_use
CVE-2024-57976,linux,not_applicable,1,code_not_in_use
CVE-2024-57977,linux,not_applicable,1,code_not_in_use
CVE-2024-57982,linux,not_applicable,1,code_not_in_use
CVE-2024-57984,linux,not_applicable,1,code_not_in_use
CVE-2024-57999,linux,not_applicable,1,code_not_in_use
CVE-2024-58002,linux,not_applicable,1,code_not_in_use
CVE-2024-58005,linux,not_applicable,1,code_not_in_use
CVE-2024-58006,linux,not_applicable,1,code_not_in_use
CVE-2024-58012,linux,not_applicable,1,code_not_in_use
CVE-2024-58053,linux,not_applicable,1,code_not_in_use
CVE-2024-58079,linux,not_applicable,1,code_not_in_use
CVE-2024-58089,linux,not_applicable,1,code_not_in_use
CVE-2024-58090,linux,not_applicable,1,code_not_in_use
CVE-2024-58093,linux,not_applicable,1,code_not_in_use
CVE-2024-58094,linux,not_applicable,1,code_not_in_use
CVE-2024-58095,linux,not_applicable,1,code_not_in_use
CVE-2024-58096,linux,not_applicable,1,code_not_in_use
CVE-2024-58097,linux,not_applicable,1,code_not_in_use
CVE-2024-58098,linux,not_applicable,1,code_not_in_use
CVE-2024-58100,linux,not_applicable,1,code_not_in_use
CVE-2024-58237,linux,not_applicable,1,code_not_in_use
CVE-2025-21634,linux,not_applicable,1,code_not_in_use
CVE-2025-21635,linux,not_applicable,1,code_not_in_use
CVE-2025-21645,linux,not_applicable,1,code_not_in_use
CVE-2025-21649,linux,not_applicable,1,code_not_in_use
CVE-2025-21651,linux,not_applicable,1,code_not_in_use
CVE-2025-21656,linux,not_applicable,1,code_not_in_use
CVE-2025-21658,linux,not_applicable,1,code_not_in_use
CVE-2025-21673,linux,not_applicable,1,code_not_in_use
CVE-2025-21676,linux,not_applicable,1,code_not_in_use
CVE-2025-21682,linux,not_applicable,1,code_not_in_use
CVE-2025-21693,linux,not_applicable,1,code_not_in_use
CVE-2025-21696,linux,not_applicable,1,code_not_in_use
CVE-2025-21702,linux,not_applicable,1,code_not_in_use
CVE-2025-21712,linux,not_applicable,1,code_not_in_use
CVE-2025-21714,linux,not_applicable,1,code_not_in_use
CVE-2025-21721,linux,not_applicable,1,code_not_in_use
CVE-2025-21723,linux,not_applicable,1,code_not_in_use
CVE-2025-21729,linux,not_applicable,1,code_not_in_use
CVE-2025-21732,linux,not_applicable,1,code_not_in_use
CVE-2025-21739,linux,not_applicable,1,code_not_in_use
CVE-2025-21751,linux,not_applicable,1,code_not_in_use
CVE-2025-21756,linux,not_applicable,1,code_not_in_use
CVE-2025-21759,linux,not_applicable,1,code_not_in_use
CVE-2025-21768,linux,not_applicable,1,code_not_in_use
CVE-2025-21801,linux,not_applicable,1,code_not_in_use
CVE-2025-21816,linux,not_applicable,1,code_not_in_use
CVE-2025-21817,linux,not_applicable,1,code_not_in_use
CVE-2025-21825,linux,not_applicable,1,code_not_in_use
CVE-2025-21831,linux,not_applicable,1,code_not_in_use
CVE-2025-21836,linux,not_applicable,1,code_not_in_use
CVE-2025-21838,linux,not_applicable,1,code_not_in_use
CVE-2025-21839,linux,not_applicable,1,code_not_in_use
CVE-2025-21844,linux,not_applicable,1,code_not_in_use
CVE-2025-21846,linux,not_applicable,1,code_not_in_use
CVE-2025-21848,linux,not_applicable,1,code_not_in_use
CVE-2025-21853,linux,not_applicable,1,code_not_in_use
CVE-2025-21855,linux,not_applicable,1,code_not_in_use
CVE-2025-21858,linux,not_applicable,1,code_not_in_use
CVE-2025-21859,linux,not_applicable,1,code_not_in_use
CVE-2025-21861,linux,not_applicable,1,code_not_in_use
CVE-2025-21862,linux,not_applicable,1,code_not_in_use
CVE-2025-21863,linux,not_applicable,1,code_not_in_use
CVE-2025-21864,linux,not_applicable,1,code_not_in_use
CVE-2025-21865,linux,not_applicable,1,code_not_in_use
CVE-2025-21866,linux,not_applicable,1,code_not_in_use
CVE-2025-21867,linux,not_applicable,1,code_not_in_use
CVE-2025-21870,linux,not_applicable,1,code_not_in_use
CVE-2025-21871,linux,not_applicable,1,code_not_in_use
CVE-2025-21872,linux,not_applicable,1,code_not_in_use
CVE-2025-21875,linux,not_applicable,1,code_not_in_use
CVE-2025-21877,linux,not_applicable,1,code_not_in_use
CVE-2025-21878,linux,not_applicable,1,code_not_in_use
CVE-2025-21881,linux,not_applicable,1,code_not_in_use
CVE-2025-21885,linux,not_applicable,1,code_not_in_use
CVE-2025-21887,linux,not_applicable,1,code_not_in_use
CVE-2025-21888,linux,not_applicable,1,code_not_in_use
CVE-2025-21891,linux,not_applicable,1,code_not_in_use
CVE-2025-21892,linux,not_applicable,1,code_not_in_use
CVE-2025-21894,linux,not_applicable,1,code_not_in_use
CVE-2025-21898,linux,not_applicable,1,code_not_in_use
CVE-2025-21899,linux,not_applicable,1,code_not_in_use
CVE-2025-21904,linux,not_applicable,1,code_not_in_use
CVE-2025-21905,linux,not_applicable,1,code_not_in_use
CVE-2025-21907,linux,not_applicable,1,code_not_in_use
CVE-2025-21909,linux,not_applicable,1,code_not_in_use
CVE-2025-21910,linux,not_applicable,1,code_not_in_use
CVE-2025-21912,linux,not_applicable,1,code_not_in_use
CVE-2025-21913,linux,not_applicable,1,code_not_in_use
CVE-2025-21914,linux,not_applicable,1,code_not_in_use
CVE-2025-21916,linux,not_applicable,1,code_not_in_use
CVE-2025-21917,linux,not_applicable,1,code_not_in_use
CVE-2025-21918,linux,not_applicable,1,code_not_in_use
CVE-2025-21919,linux,not_applicable,1,code_not_in_use
CVE-2025-21920,linux,not_applicable,1,code_not_in_use
CVE-2025-21922,linux,not_applicable,1,code_not_in_use
CVE-2025-21924,linux,not_applicable,1,code_not_in_use
CVE-2025-21925,linux,not_applicable,1,code_not_in_use
CVE-2025-21926,linux,not_applicable,1,code_not_in_use
CVE-2025-21927,linux,not_applicable,1,code_not_in_use
CVE-2025-21928,linux,not_applicable,1,code_not_in_use
CVE-2025-21931,linux,not_applicable,1,code_not_in_use
CVE-2025-21934,linux,not_applicable,1,code_not_in_use
CVE-2025-21935,linux,not_applicable,1,code_not_in_use
CVE-2025-21936,linux,not_applicable,1,code_not_in_use
CVE-2025-21937,linux,not_applicable,1,code_not_in_use
CVE-2025-21938,linux,not_applicable,1,code_not_in_use
CVE-2025-21941,linux,not_applicable,1,code_not_in_use
CVE-2025-21943,linux,not_applicable,1,code_not_in_use
CVE-2025-21944,linux,not_applicable,1,code_not_in_use
CVE-2025-21945,linux,not_applicable,1,code_not_in_use
CVE-2025-21946,linux,not_applicable,1,code_not_in_use
CVE-2025-21947,linux,not_applicable,1,code_not_in_use
CVE-2025-21948,linux,not_applicable,1,code_not_in_use
CVE-2025-21949,linux,not_applicable,1,code_not_in_use
CVE-2025-21950,linux,not_applicable,1,code_not_in_use
CVE-2025-21951,linux,not_applicable,1,code_not_in_use
CVE-2025-21955,linux,not_applicable,1,code_not_in_use
CVE-2025-21956,linux,not_applicable,1,code_not_in_use
CVE-2025-21957,linux,not_applicable,1,code_not_in_use
CVE-2025-21959,linux,not_applicable,1,code_not_in_use
CVE-2025-21960,linux,not_applicable,1,code_not_in_use
CVE-2025-21961,linux,not_applicable,1,code_not_in_use
CVE-2025-21962,linux,not_applicable,1,code_not_in_use
CVE-2025-21963,linux,not_applicable,1,code_not_in_use
CVE-2025-21964,linux,not_applicable,1,code_not_in_use
CVE-2025-21967,linux,not_applicable,1,code_not_in_use
CVE-2025-21968,linux,not_applicable,1,code_not_in_use
CVE-2025-21969,linux,not_applicable,1,code_not_in_use
CVE-2025-21970,linux,not_applicable,1,code_not_in_use
CVE-2025-21971,linux,not_applicable,1,code_not_in_use
CVE-2025-21972,linux,not_applicable,1,code_not_in_use
CVE-2025-21975,linux,not_applicable,1,code_not_in_use
CVE-2025-21976,linux,not_applicable,1,code_not_in_use
CVE-2025-21978,linux,not_applicable,1,code_not_in_use
CVE-2025-21979,linux,not_applicable,1,code_not_in_use
CVE-2025-21980,linux,not_applicable,1,code_not_in_use
CVE-2025-21981,linux,not_applicable,1,code_not_in_use
CVE-2025-21985,linux,not_applicable,1,code_not_in_use
CVE-2025-21986,linux,not_applicable,1,code_not_in_use
CVE-2025-21991,linux,not_applicable,1,code_not_in_use
CVE-2025-21992,linux,not_applicable,1,code_not_in_use
CVE-2025-21993,linux,not_applicable,1,code_not_in_use
CVE-2025-21994,linux,not_applicable,1,code_not_in_use
CVE-2025-21996,linux,not_applicable,1,code_not_in_use
CVE-2025-21997,linux,not_applicable,1,code_not_in_use
CVE-2025-21999,linux,not_applicable,1,code_not_in_use
CVE-2025-22004,linux,not_applicable,1,code_not_in_use
CVE-2025-22005,linux,not_applicable,1,code_not_in_use
CVE-2025-22007,linux,not_applicable,1,code_not_in_use
CVE-2025-22008,linux,not_applicable,1,code_not_in_use
CVE-2025-22010,linux,not_applicable,1,code_not_in_use
CVE-2025-22014,linux,not_applicable,1,code_not_in_use
CVE-2025-22015,linux,not_applicable,1,code_not_in_use
CVE-2025-22018,linux,not_applicable,1,code_not_in_use
CVE-2025-22020,linux,not_applicable,1,code_not_in_use
CVE-2025-22021,linux,not_applicable,1,code_not_in_use
CVE-2025-22022,linux,not_applicable,1,code_not_in_use
CVE-2025-22025,linux,not_applicable,1,code_not_in_use
CVE-2025-22026,linux,not_applicable,1,code_not_in_use
CVE-2025-22027,linux,not_applicable,1,code_not_in_use
CVE-2025-22028,linux,not_applicable,1,code_not_in_use
CVE-2025-22033,linux,not_applicable,1,code_not_in_use
CVE-2025-22035,linux,not_applicable,1,code_not_in_use
CVE-2025-22037,linux,not_applicable,1,code_not_in_use
CVE-2025-22038,linux,not_applicable,1,code_not_in_use
CVE-2025-22039,linux,not_applicable,1,code_not_in_use
CVE-2025-22040,linux,not_applicable,1,code_not_in_use
CVE-2025-22041,linux,not_applicable,1,code_not_in_use
CVE-2025-22042,linux,not_applicable,1,code_not_in_use
CVE-2025-22043,linux,not_applicable,1,code_not_in_use
CVE-2025-22044,linux,not_applicable,1,code_not_in_use
CVE-2025-22045,linux,not_applicable,1,code_not_in_use
CVE-2025-22048,linux,not_applicable,1,code_not_in_use
CVE-2025-22049,linux,not_applicable,1,code_not_in_use
CVE-2025-22050,linux,not_applicable,1,code_not_in_use
CVE-2025-22053,linux,not_applicable,1,code_not_in_use
CVE-2025-22054,linux,not_applicable,1,code_not_in_use
CVE-2025-22055,linux,not_applicable,1,code_not_in_use
CVE-2025-22056,linux,not_applicable,1,code_not_in_use
CVE-2025-22057,linux,not_applicable,1,code_not_in_use
CVE-2025-22058,linux,not_applicable,1,code_not_in_use
CVE-2025-22060,linux,not_applicable,1,code_not_in_use
CVE-2025-22062,linux,not_applicable,1,code_not_in_use
CVE-2025-22063,linux,not_applicable,1,code_not_in_use
CVE-2025-22066,linux,not_applicable,1,code_not_in_use
CVE-2025-22070,linux,not_applicable,1,code_not_in_use
CVE-2025-22071,linux,not_applicable,1,code_not_in_use
CVE-2025-22072,linux,not_applicable,1,code_not_in_use
CVE-2025-22073,linux,not_applicable,1,code_not_in_use
CVE-2025-22075,linux,not_applicable,1,code_not_in_use
CVE-2025-22079,linux,not_applicable,1,code_not_in_use
CVE-2025-22081,linux,not_applicable,1,code_not_in_use
CVE-2025-22083,linux,not_applicable,1,code_not_in_use
CVE-2025-22086,linux,not_applicable,1,code_not_in_use
CVE-2025-22088,linux,not_applicable,1,code_not_in_use
CVE-2025-22089,linux,not_applicable,1,code_not_in_use
CVE-2025-22090,linux,not_applicable,1,code_not_in_use
CVE-2025-22093,linux,not_applicable,1,code_not_in_use
CVE-2025-22095,linux,not_applicable,1,code_not_in_use
CVE-2025-22097,linux,not_applicable,1,code_not_in_use
CVE-2025-22103,linux,not_applicable,1,code_not_in_use
CVE-2025-22104,linux,not_applicable,1,code_not_in_use
CVE-2025-22105,linux,not_applicable,1,code_not_in_use
CVE-2025-22107,linux,not_applicable,1,code_not_in_use
CVE-2025-22109,linux,not_applicable,1,code_not_in_use
CVE-2025-22111,linux,not_applicable,1,code_not_in_use
CVE-2025-22113,linux,not_applicable,1,code_not_in_use
CVE-2025-22115,linux,not_applicable,1,code_not_in_use
CVE-2025-22119,linux,not_applicable,1,code_not_in_use
CVE-2025-22121,linux,not_applicable,1,code_not_in_use
CVE-2025-22125,linux,not_applicable,1,code_not_in_use
CVE-2025-22126,linux,not_applicable,1,code_not_in_use
CVE-2025-22127,linux,not_applicable,1,code_not_in_use
CVE-2025-23129,linux,not_applicable,1,code_not_in_use
CVE-2025-23130,linux,not_applicable,1,code_not_in_use
CVE-2025-23131,linux,not_applicable,1,code_not_in_use
CVE-2025-23132,linux,not_applicable,1,code_not_in_use
